,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
github/ynop/audiomate,3.566613,-5.0142465,4.8065047,-2.5875945,0.11530679,-0.05182049,5.48924,4.1375775,-0.2244462,0.7683363,3.0316448,0.9398301,0.9990305,-1.8158798,-1.3764889,1.1876937,-3.354875,-0.9927583,0.5967096,5.2283044,2.3818715,4.7170367,-0.33499673,-7.6757226,-1.9884906,-0.56307375,-0.8277982,-0.81691474,0.72260916,-2.4702125,-2.1621902,-1.8179721,-1.2859191,2.66014,2.1449423,8.098086,2.3950946,-3.1852899,3.1793036,-1.9806743,-4.725481,1.5674146,-0.7710044,-0.5814113,-4.2530894,2.717274,0.09558801,-3.3842201,4.421134,-3.8159983
github/adigenova/wengan,-1.7227551,-4.408647,-0.015075244,1.7472433,3.2342298,1.9521447,2.3052313,-0.30803013,-1.7271196,1.9326174,1.5135732,1.8218368,-1.9047235,-1.8415256,3.1766136,-0.19978863,0.630276,-1.7326219,-1.7211072,-1.6212529,2.4211972,-1.3648769,1.2520343,-1.4832381,-0.90577644,-2.1641293,-1.0343968,-3.27651,2.000117,-2.181613,-2.7650814,-0.28289446,-5.6104884,-2.8562722,0.5537219,-0.37539425,-2.192408,-5.553334,-1.878693,-1.4492006,1.7859979,-0.06624373,-1.1012743,0.50919604,0.31201363,2.986821,0.44602922,1.9440174,1.9351302,-1.6279342
github/pmoulos/metaseqR2,-2.6644778,5.8903894,-0.2536206,5.2610545,0.8311943,1.1088616,6.757127,4.44851,-3.9704082,2.7962894,2.107199,6.7383213,-3.0474424,-1.3193531,0.55491906,-0.13798764,3.9236267,5.605814,-2.912708,0.887862,-0.23831758,0.23779258,4.472996,-0.5914374,-0.5939287,-0.40099287,2.0982137,-6.8711195,-1.5952663,-0.7785012,1.4523695,0.9983006,-2.8148208,-0.26824948,-1.180642,-1.0210805,-1.1690096,1.9614319,2.5910594,-4.841511,-2.2723277,0.68182564,2.858518,-7.0069366,0.60997653,1.0947481,3.2333863,5.8510737,2.3165927,-0.4983576
github/glotzerlab/coxeter,-1.3955791,-4.485653,1.3092062,0.13652188,-1.4329535,-1.924838,-2.6475103,-0.35721347,-0.13022687,-3.9765058,2.8821998,0.6849067,2.0127785,4.597674,0.12609048,0.03157175,1.4061396,-1.4922132,-0.29032126,-6.2605586,-1.5179983,-4.108782,-5.364599,-1.7018384,-0.99678034,1.7567571,-0.5520509,-0.5521611,-0.6132883,6.5152345,-1.3130656,1.8837439,-0.8052516,-1.4554191,2.8373199,2.8352745,3.5252318,0.60950786,4.543483,-4.053221,-0.8172072,0.46566185,-1.3122494,1.2334229,-2.2600102,2.233064,-2.7014647,1.3157388,-1.2694829,-3.5650418
github/scikit-learn/scikit-learn,0.52920175,-0.43294218,1.1850448,-0.25534573,-0.7965033,3.1045897,0.8845843,2.5313716,-1.0489087,-2.7154331,3.3181772,4.8138924,-1.6587712,1.4941496,-2.0419815,-1.6957308,-3.8213267,0.42876193,1.7767631,-0.67110926,1.228428,0.66410476,1.9255701,-4.0046654,-0.48668376,-2.4053001,-3.6029596,-1.9391254,1.0518723,0.57887506,0.72165036,-1.1691424,-2.662765,0.75458026,-0.9363892,6.536659,4.580158,-1.444193,0.0060780137,0.23857975,-0.7601153,1.8166587,-4.4626727,3.7353952,-0.3096916,1.6014187,1.1398344,-2.9689574,-0.4569279,-1.1799018
github/jGetMove/jGetMove,-0.30742857,-1.2526417,0.48268467,-1.6695213,1.2141327,-1.3292109,0.17567557,-1.3859078,-1.3457885,1.5486978,-0.65473163,2.9064617,2.4347782,0.016442718,0.028477976,-3.1075125,3.5909402,-2.7914033,-2.301927,1.1705871,-0.57053673,-1.5641292,0.40956497,0.1638498,-1.0532452,-1.2540972,-0.08105367,-0.6063826,-0.5119949,-1.4018466,-0.8498932,-0.13795917,-0.46355775,0.15034585,-0.7232811,3.1609173,-0.8444798,-1.4451616,-1.5258238,0.25320676,-1.4400212,2.213975,-1.2137132,0.36292404,-3.80031,-0.4008389,2.126328,-0.92964584,1.7775774,-0.48588637
github/kinnala/scikit-fem,-0.47306144,0.5366384,0.18370783,0.43399572,0.03936372,-2.9651806,-0.6848448,-1.4869686,-0.2984761,-2.158026,-0.34205896,-1.0502489,1.1741441,4.25027,1.928807,5.8296227,3.5096111,-2.47762,1.121681,-12.525321,-4.153384,-4.6420736,-6.8280334,-1.2558123,-1.2756878,3.2400813,-2.6712828,2.479384,-1.7239555,3.648408,0.530231,1.5696446,-3.5107918,-2.1881225,6.799388,2.2977808,-1.6729227,2.0950217,5.900582,-1.4875257,0.4231751,1.8610028,1.4286166,0.8298403,-8.834693,0.6362526,-5.70007,3.643963,3.3592274,-3.6696568
github/IKNL/vantage6,0.64368075,0.35420763,2.7989154,-1.7044141,2.0359552,1.1344955,1.2617091,0.089189954,0.6487624,0.38769475,-0.27432874,1.6131064,1.0692425,-4.579814,-0.23594622,-2.2808619,-1.1346672,-0.93356043,0.037951272,-1.3446918,0.23231062,0.099331975,-0.015618048,0.059599932,1.4248334,0.50003296,-1.1646312,-0.95318764,-1.3209699,1.7057469,-1.5203379,0.59637606,-1.7506323,-0.20079704,-2.4841545,1.1913986,-1.7324499,-1.4464017,0.45870447,-0.9346428,-1.712985,0.9236002,0.2816258,-1.5154772,-0.6637874,1.0972012,1.5660542,-1.3918251,5.041844,0.42816055
github/aothmane-control/Algebraic-differentiators,0.9784645,-0.65579385,-1.5123659,-0.12790987,-0.8154823,-0.42566115,-0.8891979,1.3003036,-0.22006448,0.1779728,1.310344,0.40303424,0.0036292432,0.6376131,-0.42875883,1.0717376,1.7407756,1.0648401,-0.44017348,-1.6047491,-2.5998611,1.9990077,0.78744984,-1.5923271,-2.9257786,-1.9114208,1.1507308,-1.7974172,2.3819962,-1.669391,0.07257465,-0.76252747,0.020506479,-4.9171076,1.9707044,0.689646,-1.0667572,3.154977,3.3604932,1.2754536,-1.7937989,-0.97263336,-1.8769782,1.8059653,-3.780821,1.5571022,0.15620023,1.1419989,2.306872,-1.9671246
github/Kuifje02/vrpy,1.7681137,-1.2792393,-3.7333477,1.5103468,4.964562,1.7013373,-3.105561,2.2452343,4.1968236,0.79761726,-7.245995,4.71819,3.3099637,0.1085658,2.9297547,3.3368876,-0.011757791,-6.89441,1.1625011,-4.34603,-1.5902218,0.7686428,-0.15630662,-3.2463136,-0.068218455,3.2808053,-2.3313472,0.58482295,2.6241927,4.2841234,-3.164278,-3.2351258,-4.77765,0.762712,2.130122,1.1532141,2.3163745,-0.10175485,1.3910856,-1.3625603,1.0118638,4.3598237,-3.6913214,3.6705816,-8.108609,1.7469532,-3.4197054,-4.5335965,7.375787,0.990875
github/nlesc-dirac/sagecal,3.369245,-2.9067388,-1.9409025,0.15049675,-1.0171793,1.0438076,-2.4995308,2.045358,-0.39686853,4.745452,-0.2658039,1.3086902,2.1872911,-0.15881726,-1.7125179,-3.1919343,-1.1822381,1.9461116,2.051745,-1.8962592,-0.7637707,4.0192122,-1.3287495,-1.8206093,-2.041782,-0.22236252,-0.19510497,3.6632426,-0.5980298,-2.0814755,-2.2476037,3.167869,1.0894881,-3.5787098,3.6603675,0.005288359,-0.8896142,-2.4023914,0.38381127,3.1505232,0.82635874,-1.3466573,-3.129256,2.4666266,-0.8122007,1.8809633,1.3761976,3.4583945,2.7242997,-2.4512355
github/tensorflow/tensorflow,-0.12058568,0.3580908,-2.446088,-1.170915,3.720712,3.8630142,4.494474,2.749584,0.6704083,-2.072962,0.087550946,0.12791468,-2.325483,0.059095122,-1.4028281,-2.0734024,-2.802783,-3.5631213,1.6359327,0.4356866,1.7607058,-4.991094,-2.0626755,-4.949305,2.1676328,-0.84133846,0.01184143,1.9383782,2.6440208,5.638855,-2.1395116,-1.0025861,-2.8741002,0.6811484,1.398319,4.2811193,2.3162339,-3.6048195,2.84404,-0.5832494,-0.36786878,2.351447,-2.1192515,4.7151117,2.574918,-0.3776495,-1.6873316,-1.6820257,6.3569207,-3.912418
github/ZhaiLab-SUSTech/FLEPSeq,-6.1312904,-2.705436,-1.8141894,0.35912326,4.211485,0.22758262,2.386181,-0.14445399,-4.671831,7.274161,0.92691994,2.4522152,-1.2989336,-0.68386924,-0.418834,1.2343553,2.7486355,-1.3192015,-3.501796,1.302499,6.5122356,-0.20469528,3.4921756,-1.1287463,-0.6453873,-4.4460006,-2.4166496,-0.2491775,1.2738869,-3.885791,-1.6833692,-0.9889349,-5.2451267,-3.7210963,0.45771712,2.4844096,-2.762602,-2.0212038,3.1273644,-3.8494687,0.50358033,-1.7854973,1.1649176,-4.150609,-1.6980805,5.5534344,0.12813894,-0.7456049,1.1341397,1.1043781
github/bio-phys/BioEn,-4.9774365,-1.2573535,-1.2426026,4.3130784,-2.757626,3.5428786,-2.0918748,-3.2522378,-0.056615878,6.9404325,-0.78678757,4.1589413,-0.87465596,2.9875958,-3.6593552,2.6854827,2.3020403,0.48233628,4.70009,-6.736784,-3.8381362,3.0636513,-0.5709421,-3.9220705,0.5114091,-0.43377024,-3.118726,-0.2491296,-4.7477307,-3.1582007,0.3651911,-0.30676714,-3.0153508,-4.139782,2.745252,0.16252546,0.4961349,5.17324,0.82077116,5.2631903,-2.5243134,3.7156663,-7.845306,2.0190444,-2.4207513,-1.5715017,-0.5147985,7.1199727,3.0660458,-4.688143
github/Filter-Bubble/e2e-Dutch,0.13296314,-0.116361514,0.13339138,-2.2317903,2.0566754,0.10304943,-1.7660023,2.1782248,2.7534566,-0.40617102,-0.34102422,2.9304771,2.970831,2.3769186,-1.3631884,-0.11147882,-2.712929,0.84610903,0.3967583,0.46100894,0.38419193,2.389251,0.23843868,-0.60212517,0.31495768,-4.317427,-2.527882,-0.8932363,1.2854084,-0.039803993,1.2521781,-2.615676,-0.06981333,0.056969892,0.85405254,0.40031093,-1.2580036,-5.90081,0.88977146,1.7460674,-3.155572,0.5078016,-1.6577413,0.5643056,0.29225358,1.0983918,0.9673639,-2.357849,2.4840786,-2.9481266
github/Filter-Bubble/stroll,0.73662746,-2.901782,-0.22833143,-3.262975,1.2047423,-0.22666478,1.9449602,2.4082775,-0.5912207,0.86343795,-0.28410843,4.184873,-0.124874525,0.50916076,0.5530905,-0.67020774,0.45391458,1.6344746,3.2581198,1.2909863,3.1811805,4.3944283,-2.3378525,-1.2838657,-0.45289633,-2.8100517,-0.9234546,-2.0124354,2.125395,1.9401174,-2.072096,-2.0603676,0.7514288,2.4959066,2.5258136,2.659085,3.043148,-6.1123095,0.8840831,0.26834607,-0.7001855,0.736598,1.475768,1.5829686,0.31797045,0.815582,-1.6756722,-2.168866,2.5156193,1.9022777
github/tbrown122387/pf,-1.7910606,-2.696396,-1.8883857,0.9607355,0.24798843,1.4653834,-0.09526921,-2.1084363,2.857581,2.4908864,-1.721354,-0.099024795,1.3556764,2.6570282,-0.7578771,-0.7170648,-1.3560369,2.0940752,0.2650661,-2.719514,-2.7918243,3.825539,1.1687559,-0.3129836,0.8395039,0.45060167,-3.241967,0.49585775,1.7723106,0.7374568,2.3936274,3.4310644,0.9904085,-2.4861906,3.8006046,-1.2368338,4.6186314,-0.31466427,0.89337844,-2.5285394,-0.5297266,2.268473,-1.6325744,2.0007348,-4.098934,2.901906,5.727778,1.1591676,0.6783891,-4.2195635
github/deezer/spleeter,1.550278,0.1477291,2.4845207,-3.7889345,0.5587013,0.95338297,1.7510954,2.3019328,2.341747,0.11224701,0.71119964,0.2527318,-1.0206853,0.3150812,-0.91370344,-0.76330835,-2.4970374,1.2717707,-2.006267,1.1260818,1.3655245,2.0601094,2.126921,-4.3145914,0.69711894,-3.784152,0.22124302,-1.0183643,2.2591803,-3.1824982,0.76926786,0.34153575,-1.6286457,-0.439285,0.48299822,6.3676367,1.9329245,-4.6805453,1.517325,-3.7163017,-2.299415,-1.5517265,-0.8475618,2.1192825,-1.3075612,1.2515155,-1.3770946,-2.4059908,4.207368,-3.0972521
github/dmey/synthia,-1.9144055,1.1717275,-2.1955705,-1.7602065,0.2433703,3.5578196,-2.216367,-2.6243794,-1.5435538,-3.840923,0.90600395,3.7331212,-0.134797,0.96805936,-0.40742913,1.137873,-1.2118452,2.3432343,3.9583282,-5.4317427,-2.199824,1.0796763,-1.2966173,-5.398419,-1.6149151,0.04480904,-0.8739997,0.3161887,-1.8140506,1.3393276,-3.5726593,-1.2613906,-0.32553822,-3.0828118,3.2699604,5.1536283,6.6219897,0.29280514,2.9228544,3.3422,-1.4734251,-1.4953358,-0.90760833,2.1348407,-2.6858237,3.4509676,3.0917034,0.25922158,1.4373747,-0.05843146
github/spinicist/riesling,4.0624676,-3.038084,-2.8971,1.5407614,-1.98583,2.523551,0.059970923,-0.48982915,-2.35802,2.9814932,5.590628,-2.797479,-2.753662,-0.017120307,-0.15900506,0.33606985,-0.4578412,1.1351871,0.5695429,-2.9139957,2.7632282,0.17656957,-3.7822933,1.3204267,-2.4595225,-2.6314578,-2.9676116,3.1292982,-2.2007563,-4.6687016,-0.6503766,3.3415153,-1.1387,-4.8611255,5.828471,3.470585,-0.6730842,-1.5072323,3.232386,-3.0013337,-0.038426477,-2.888332,-4.9328103,-1.8433542,0.1727018,0.8004911,0.97643495,5.3948464,4.703002,-5.568192
github/hcdenbakker/sepia,-1.9784617,-4.7760606,-0.16811869,2.9996197,3.5756683,4.890153,4.7996497,2.3616397,-2.7604816,6.5232797,3.4458072,0.16305192,1.1609334,-2.6160755,1.6645913,-2.1722975,0.20367348,-0.19289264,-1.7595674,-0.42706007,5.466641,1.1925178,6.407294,2.126662,-1.1720065,-2.4299111,-5.9853797,-5.1706448,0.030825622,-3.457188,-1.4473661,-0.46224615,-3.0988097,0.60327476,1.9867194,0.5395869,-0.9170706,-4.3688607,0.9404869,-1.0748316,2.526707,-2.3229861,-1.3943172,0.7871883,0.12758707,2.1892476,3.6349826,-1.5649997,1.5325717,1.1157622
github/onnela-lab/beiwe-backend,1.8007975,0.68304944,4.0806384,-2.0355954,1.7711565,1.2838793,0.5349134,0.76333255,-1.2623215,0.35549378,-1.3374939,2.5165682,1.4089887,-5.9394526,-4.0913486,-4.8361907,-1.8898729,-5.802498,-2.6414661,3.279282,-1.1896259,0.07291595,-2.0208042,-5.9877768,-0.38278508,-0.15098731,2.8537605,0.4259064,0.59892386,-2.95755,-2.7202427,-2.6660876,-1.6512519,-2.519824,-1.3850778,0.7151858,0.81789196,-2.6579032,0.6165805,-1.4342905,-3.1584468,-3.1072776,-2.4186783,-1.2373867,1.228216,1.9405293,3.6460094,-3.0027328,4.7124934,1.6918868
github/isoverse/isoreader,0.37538314,-4.840935,-4.6607304,-1.116283,0.73857194,4.222787,1.6681187,0.7934557,-0.116287805,5.024114,2.9370105,-1.6018515,-0.5796929,-2.9533887,-2.4258995,1.7531326,3.9483833,2.6299417,-3.2096434,4.3329372,-1.6935718,6.8110538,3.440434,-2.2093775,-3.6303952,6.9566846,3.1484225,0.6203303,-4.459013,-4.401066,4.033162,0.53460073,-5.0989113,-4.6783376,0.7487149,0.2754153,1.6232045,0.14726737,7.354463,-1.5122932,-1.825889,-0.5570115,0.18691312,-5.1999173,-5.4947214,-8.595917,-4.326696,0.603674,4.650404,-0.20927358
github/phenology/cgc,1.4047748,-1.1995126,1.4823315,3.7310286,-0.49370724,-1.4479623,-3.527047,-0.6579172,-2.783106,0.7491291,2.9453368,2.937791,3.9751835,3.2076209,0.8553386,-1.169764,2.214433,1.0229901,0.7995664,-2.2853615,2.1711812,0.41142,-4.0701504,-1.3022113,0.20215699,0.7441836,-3.0512912,-0.4665573,-2.198411,2.2028832,-0.4683899,-1.7021457,-2.1491306,1.540022,0.06585428,4.982209,-1.7814053,0.5139284,1.711874,3.1183677,-1.7637428,-1.4826748,-3.841119,2.9262753,-1.8413433,0.76867586,1.1614702,-4.34663,1.484377,-0.1433803
github/surf-eds/one-button-compute,-1.4992586,1.0513649,3.2422104,1.9198948,0.4303054,-3.1368527,0.30169672,-0.27126044,-3.8454952,2.529065,2.6702912,1.656969,5.018814,-3.2402158,1.775011,0.5105961,0.20363832,-3.3803723,-1.023234,-3.2439353,-0.6155166,-1.8647333,-3.7887373,-3.4746275,3.6266782,-0.8913881,0.5924366,-1.554116,1.8822944,-0.99214005,-2.93691,-2.651732,0.00034149628,1.5278083,1.3861848,-2.5184653,-2.80951,-2.2051868,-1.9875034,3.5601819,-2.124701,-1.2267616,-2.1743393,-3.5351958,-0.018754575,1.6676174,1.3949491,-2.583307,4.4372053,-0.70284873
github/vprusso/toqito,-0.28982523,1.320768,-2.7229218,4.203551,0.64978766,0.8309708,-2.6203043,0.41448316,0.58249897,-1.3497617,1.9811696,5.1866217,1.9915254,0.7868142,-3.9876907,1.5591677,0.44873494,-4.0277076,2.5312104,-6.8795586,4.3386183,-2.7426283,0.853173,-2.45579,-3.4991515,0.2943303,-2.3618805,1.7261276,4.721255,6.177211,-1.9816774,2.921292,-5.782309,4.465778,3.1786728,7.7886977,3.8610044,3.8389335,5.404978,0.41157794,-7.7368226,3.904193,-5.0058427,1.3539897,-6.939374,1.3916701,-3.7071323,0.051852442,4.7952504,-2.0760732
github/JSB-UCLA/scPNMF,-1.4213877,3.2494574,-2.6215413,0.12697783,2.6827574,-1.5678364,0.338383,1.5283386,1.1830338,0.5052637,1.7633283,10.1960125,-2.8921776,-0.95965886,1.8175815,-1.3076968,5.057791,8.009752,4.0663877,1.8093199,4.392139,-1.0008495,-1.3702674,-4.0407023,1.7301533,0.14090367,-3.427716,-5.729308,-3.8451185,-0.40385765,-0.77028245,1.9710702,-1.2305837,-3.1195488,0.8883384,0.5194536,-1.977546,2.2518728,3.2666204,3.9923232,0.5287315,2.365379,3.6478631,-2.8427434,-4.218,3.2813985,4.4503784,1.2256994,4.043876,-0.79436135
github/jbuisine/macop,2.9209628,-5.3038745,-3.7185986,2.9770732,-3.111453,0.5678684,-4.4385896,0.2970255,-0.48187855,2.4865694,1.142688,9.718277,0.6316978,1.64186,1.1850058,0.6048861,-0.41658926,-7.970834,-0.5466005,-11.2265835,-2.0116448,5.719251,-0.32726815,-2.3319266,-0.20627637,5.774819,-8.202253,-0.8594843,2.6425042,1.6963885,-3.7080023,1.6361879,-3.432066,4.1187077,-6.8511167,1.3596984,4.0173745,2.344406,9.2124195,-1.3548057,-0.90408665,8.241363,-5.6635437,0.3436651,-9.7967615,2.3262885,-1.1163871,-3.9962335,3.4226074,-6.3906236
github/MrMinimal64/multivar_horner,3.0171945,-3.1643777,-0.78112215,-0.117736965,1.3252447,4.4543447,0.116066046,-1.1166867,-2.8242803,-3.6673667,3.7166471,0.9244557,1.6690983,0.59759355,-2.794517,1.6379873,3.2959733,0.65147465,1.8149596,-9.754194,-0.017584078,3.2658925,-2.949924,-0.29087695,-1.6563857,5.590699,-5.7670984,-0.72805136,0.6125545,6.623857,0.18497588,-1.2466763,-3.416883,5.0132966,3.9206238,3.946526,3.4924574,-2.040714,7.1161056,1.6339107,0.20365986,-0.94110155,-3.9690008,6.717656,-7.4512115,5.3399935,-2.4011533,3.207692,-1.4885448,-0.28556392
github/thejasvibr/bat_beamshapes,2.957674,-1.0541142,-1.7870741,-5.4500403,-3.533048,-2.78197,2.0047073,0.4691995,-0.5083885,-1.0933399,-0.7083226,-0.4851633,1.6872349,4.9788475,0.43752566,3.1088798,3.0935462,-1.2234988,-2.3064437,-9.541319,-4.3443513,-0.33933628,-2.1536765,-4.08852,-3.4014826,-1.2070608,0.22896154,1.9529805,0.13925873,-3.6829102,3.2697835,3.1453886,-2.3185968,-0.5998889,3.8843954,-1.9334482,-1.6313678,-1.5115566,1.3096344,-1.1912867,-1.9376451,0.8436848,-2.8491125,6.78262,-6.742443,2.1770458,-4.1943436,2.4907563,-0.67583245,-0.6779274
github/atomneb/AtomNeb-py,-4.922962,-9.285607,2.0189166,0.746374,2.044086,-2.7781992,-2.3605025,-7.77865,-0.2014864,2.1993513,5.320642,0.78605765,-0.19180731,-5.828996,-4.3330927,-5.1391954,-2.5172763,8.475388,-4.331423,-6.0559087,2.2397614,5.858119,0.743619,-1.1839575,-1.4701322,-0.37718755,-0.19179504,2.861225,-1.7423035,-5.164722,3.7330818,-1.585002,-10.437878,-2.440625,6.093156,3.6964548,4.0806684,-1.4267601,1.871041,0.6262665,-0.82673055,3.2799683,-5.0851455,2.677033,-1.0057302,5.1103506,0.22182076,-1.4988233,0.122268386,3.236536
github/eScatter/pyelsepa,-0.26520526,-1.6037593,0.27393803,0.25172183,-0.8924904,-0.13015063,-1.6947209,-0.85465187,-0.8845799,-0.59277946,1.4874384,1.4783428,2.2770185,0.10527484,0.8708004,0.06344953,-0.446449,0.49079773,-2.0953126,-1.6235766,1.3844652,-0.5648949,-0.8122309,-0.4637745,1.2900476,0.11759991,-0.008119566,1.6916565,1.5740865,0.23373552,1.0041524,1.0914638,-1.1049091,-2.3241343,1.2505205,-0.11120833,-1.0582781,-1.7022676,-0.6905567,0.3751523,-2.05348,0.5535559,-0.47732273,0.5623583,-1.2296535,0.072483845,0.76436627,1.009515,1.331978,0.7792369
github/cjbarrie/academictwitteR,4.4602833,-4.436489,-1.4557598,-9.292457,-4.2824674,-1.1082194,-0.7165588,6.8398376,0.5824669,4.3131914,2.470996,-1.5813926,-1.5882173,-0.5007876,-6.8839645,-2.1781871,-1.4430646,-3.0578732,4.779088,2.4048703,-5.83643,-0.6826346,2.1698198,-3.2459369,-0.78991234,4.8489895,-0.26012358,-3.058193,0.36003134,-0.5927907,2.637088,-2.682814,-6.272102,-3.6546679,-6.7767763,-1.5177692,-5.2835565,-3.8223972,-3.1049259,5.298614,-2.4595747,0.391379,-5.3007984,-3.4510005,3.4214375,-0.72618705,0.5953994,0.48961365,2.43828,0.318698
github/amusecode/amuse,-0.4304617,-7.1262274,-1.7384795,3.205305,-5.0330715,-2.946961,1.0490677,-2.5758235,-0.4909719,0.7944348,-4.0127206,-2.98114,2.9084306,3.256402,3.391526,-0.6041038,-2.7228806,-0.35136467,0.037792522,-2.0706053,-0.4289857,3.6135144,-2.3079329,-1.439199,-1.8984019,2.9986117,-2.8300116,2.4906492,-1.6650779,-1.1005095,7.685946,4.9494247,-0.8492463,3.5516927,9.538543,3.0172515,1.796594,-0.6429388,7.053863,0.29561245,-6.2009254,5.579252,-3.8725781,-0.39881432,-4.9380093,0.8054069,-3.7215714,4.0671973,2.2020361,-2.6059508
github/ketch/nodepy,-1.1228243,-4.167662,0.12206125,0.47603387,-2.9364676,2.8742695,-1.2480435,-1.2224884,1.4466304,-2.0008957,2.7695725,5.7206573,0.90618914,4.997284,2.3363128,4.6854777,3.1509209,-2.0124834,-3.2100642,-7.53215,-2.278992,0.5876917,-1.7989459,-0.21054547,-1.021191,0.85557115,0.41273877,-1.6857699,-5.0680337,0.7610261,4.1810346,-2.2581964,-2.164348,-1.8937129,1.2511431,2.8843362,-1.1819407,4.2586966,3.5239377,-0.3194913,1.520264,1.0860858,-3.733908,2.0443628,-6.7612967,2.0499501,-5.4785175,4.715234,0.35564563,-2.4142652
github/ketch/RK-Opt,0.46612456,-5.8981647,-0.32435852,0.6269936,-4.941764,2.8309727,-1.8202403,0.28796893,2.367185,2.271565,4.6605415,7.8184037,-0.61593723,5.7301884,-0.0881665,4.529646,3.5327613,-0.6655066,-3.1760418,-7.2220244,-3.2289915,2.4199486,-0.90241194,-0.19645871,-1.8969979,0.23293024,-2.8484693,-0.41947803,-8.065149,-1.1720636,6.3173976,-1.6069638,-2.037921,-3.6263895,1.0961518,-0.12025025,-2.6416917,4.876586,1.0504975,4.8941283,0.45046622,1.2369871,-7.0479064,1.7819579,-8.203097,0.80377984,-6.799116,4.7312217,1.7761602,-3.095377
github/c3s-magic/c3s-magic-wps,-1.3641734,0.95134413,-0.9750755,2.2262347,1.9426756,1.3952136,-1.5503939,-0.49831304,-2.7151234,-0.006317686,1.2442832,-1.1192753,2.2058742,-1.9789054,2.1723688,3.7519388,-6.1840425,0.8224738,-1.2193203,-5.1124444,-0.7709414,0.3965927,-1.123327,3.1887782,-2.6798408,-1.3224287,-3.4616485,-3.0799778,1.1256704,-0.6855346,0.3476451,-4.257448,-1.2603472,-2.5336738,1.6917053,0.2611939,-0.785018,3.005,-1.5188751,2.8287492,-4.650235,-4.2067704,-6.0900335,-1.9541956,-1.3268433,-1.7808309,3.4670715,-5.0834794,3.548152,3.0364778
github/DedalusProject/eigentools,1.9939215,-3.1040778,-1.8353415,2.1598837,-1.4485087,-0.38443616,0.5425718,2.3146193,2.5966544,1.1523055,1.7669293,-1.4306862,0.67835253,3.6999097,-0.3858026,4.2126956,0.51884985,1.6649256,-0.008976029,-4.0508575,0.593157,0.051519386,-0.9880926,1.1190575,0.26099798,-1.3022076,-1.361725,0.40064222,0.15879707,-0.9227439,3.902928,2.0137699,-1.3236179,-2.4458983,5.885008,2.0211773,0.9374699,1.451137,2.677698,0.9482254,2.9527068,-0.8338378,-3.5639043,-0.7504741,-7.6889052,2.174461,-1.1556284,-0.55511934,0.7323655,-1.1831355
github/kadyb/rgugik,4.1582923,-5.8732667,-5.031537,-4.0255027,0.858294,-3.4617317,-3.8116155,-2.4704049,0.49186373,-1.7684088,4.065396,-0.9480255,2.998127,-2.485038,-0.6779671,-0.5019689,1.5085531,3.3409774,-0.4150894,-2.1618445,-0.35700887,-1.9144152,-1.4262478,3.6566257,-2.544892,4.0867763,-5.91539,-3.4805763,1.6508851,4.649374,1.793921,3.5565283,-3.0161994,3.7770064,2.5265713,-2.9206958,2.0640588,-3.001802,-4.3994474,-4.858272,-2.8856823,-3.0949845,-0.3715879,-4.736479,-2.5402527,-2.1452928,-0.08035018,-3.0587604,2.6119177,0.24787593
github/MRCIEU/metaboprep,-6.9069014,0.8300155,-7.819952,0.020727308,-2.16042,2.3177497,-1.4312687,-1.0361049,-0.804034,-1.260183,4.079509,5.6648936,-3.8003602,-5.2652683,-1.2545305,-2.6541452,1.4049628,5.931443,-0.05546137,5.348114,-5.5232644,-0.98029697,2.406895,-4.2343564,4.733612,-0.796059,-5.3631115,-8.685706,-1.9928775,-7.0085554,-5.860984,0.67625755,4.425917,-2.0122473,1.4018707,-0.35047752,1.2747117,2.4371512,2.82139,-4.0704575,-1.4490384,-5.6757326,0.8962099,-8.828541,-2.023797,4.2085876,6.2754564,3.1938107,4.6249475,5.0613875
github/entangled/entangled,-3.5000715,-2.0343635,-1.8160429,-0.8650009,3.75875,-3.258235,8.170893,1.692809,-3.8707592,1.5461446,-3.765932,0.5073423,6.8465724,-4.757528,2.4959111,-2.5095408,3.0958195,-5.4237113,-2.7266464,-6.3492417,-0.65318793,2.053645,2.6284885,-2.791928,0.6661425,3.2258646,0.05232427,1.844668,1.6393346,2.9791546,-0.367863,1.4625024,-4.8755383,1.3527793,3.2566736,-1.3936948,1.6799324,-2.310597,11.063447,-3.5356965,-0.8016924,5.143849,2.5666037,-2.0588906,-6.6020117,-2.7034628,-3.3789,-0.71044505,-2.9103763,-0.7869484
github/geospace-code/h5fortran,-0.69710994,-5.5750647,-1.9574924,2.1905415,-2.3695536,5.6466165,1.2846646,-8.110684,0.10197002,-1.7596034,0.7860221,-1.6924691,0.8230777,-4.969594,0.18504526,-2.4365196,-1.1435574,-1.6739957,-0.51814336,-1.4012567,0.4842636,1.1088841,0.62009835,-4.7023973,2.844825,4.34034,-6.7114644,4.342169,-3.4816198,1.5627922,4.671987,3.9367216,-5.3317122,-1.2695347,5.751532,3.0845022,6.905605,-2.3937135,3.5294206,0.06803831,2.323719,1.3971603,-2.3265352,3.5137546,-3.2566962,-2.8436956,1.3210589,4.434744,3.264884,-1.424462
